1.043000000000000000e+03,0.000000000000000000e+00,1.230000000000000000e+02
2.068000000000000000e+03,0.000000000000000000e+00,1.410000000000000000e+02
3.092000000000000000e+03,0.000000000000000000e+00,1.100000000000000000e+02
4.116000000000000000e+03,0.000000000000000000e+00,1.020000000000000000e+02
5.141000000000000000e+03,0.000000000000000000e+00,1.390000000000000000e+02
6.159000000000000000e+03,0.000000000000000000e+00,1.310000000000000000e+02
8.208000000000000000e+03,0.000000000000000000e+00,1.120000000000000000e+02
9.232000000000000000e+03,0.000000000000000000e+00,1.440000000000000000e+02
1.025600000000000000e+04,0.000000000000000000e+00,1.500000000000000000e+02
1.128000000000000000e+04,0.000000000000000000e+00,1.340000000000000000e+02
1.332800000000000000e+04,0.000000000000000000e+00,1.360000000000000000e+02
1.435200000000000000e+04,0.000000000000000000e+00,1.420000000000000000e+02
1.537600000000000000e+04,0.000000000000000000e+00,1.190000000000000000e+02
1.640000000000000000e+04,0.000000000000000000e+00,1.170000000000000000e+02
1.742400000000000000e+04,0.000000000000000000e+00,1.240000000000000000e+02
1.844800000000000000e+04,0.000000000000000000e+00,1.160000000000000000e+02
1.947200000000000000e+04,0.000000000000000000e+00,1.210000000000000000e+02
2.049600000000000000e+04,0.000000000000000000e+00,1.470000000000000000e+02
2.152000000000000000e+04,0.000000000000000000e+00,1.030000000000000000e+02
2.254400000000000000e+04,0.000000000000000000e+00,1.250000000000000000e+02
2.356800000000000000e+04,0.000000000000000000e+00,1.040000000000000000e+02
2.459300000000000000e+04,0.000000000000000000e+00,1.280000000000000000e+02
2.561700000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+02
2.663600000000000000e+04,0.000000000000000000e+00,1.330000000000000000e+02
2.766000000000000000e+04,0.000000000000000000e+00,1.110000000000000000e+02
2.868400000000000000e+04,0.000000000000000000e+00,1.010000000000000000e+02
2.970200000000000000e+04,0.000000000000000000e+00,1.140000000000000000e+02
3.072700000000000000e+04,0.000000000000000000e+00,1.480000000000000000e+02
3.175100000000000000e+04,0.000000000000000000e+00,1.450000000000000000e+02
3.277500000000000000e+04,0.000000000000000000e+00,1.430000000000000000e+02
3.379900000000000000e+04,0.000000000000000000e+00,1.370000000000000000e+02
3.482300000000000000e+04,0.000000000000000000e+00,1.460000000000000000e+02
3.584200000000000000e+04,0.000000000000000000e+00,1.320000000000000000e+02
3.788500000000000000e+04,0.000000000000000000e+00,1.080000000000000000e+02
3.890900000000000000e+04,0.000000000000000000e+00,1.130000000000000000e+02
3.993200000000000000e+04,0.000000000000000000e+00,1.300000000000000000e+02
4.095700000000000000e+04,0.000000000000000000e+00,1.050000000000000000e+02
4.300500000000000000e+04,0.000000000000000000e+00,1.200000000000000000e+02
4.402900000000000000e+04,0.000000000000000000e+00,1.380000000000000000e+02
4.505300000000000000e+04,0.000000000000000000e+00,1.350000000000000000e+02
4.607700000000000000e+04,0.000000000000000000e+00,1.270000000000000000e+02
4.710100000000000000e+04,0.000000000000000000e+00,1.070000000000000000e+02
4.812500000000000000e+04,0.000000000000000000e+00,1.260000000000000000e+02
4.914900000000000000e+04,0.000000000000000000e+00,1.290000000000000000e+02
5.017300000000000000e+04,0.000000000000000000e+00,1.090000000000000000e+02
5.119700000000000000e+04,0.000000000000000000e+00,1.060000000000000000e+02
5.222100000000000000e+04,0.000000000000000000e+00,1.180000000000000000e+02
5.324600000000000000e+04,0.000000000000000000e+00,1.150000000000000000e+02
5.426900000000000000e+04,0.000000000000000000e+00,1.220000000000000000e+02
5.529400000000000000e+04,0.000000000000000000e+00,1.490000000000000000e+02
5.734200000000000000e+04,0.000000000000000000e+00,2.420000000000000000e+02
5.836600000000000000e+04,0.000000000000000000e+00,2.210000000000000000e+02
5.939000000000000000e+04,0.000000000000000000e+00,2.480000000000000000e+02
6.041400000000000000e+04,0.000000000000000000e+00,2.130000000000000000e+02
6.143800000000000000e+04,0.000000000000000000e+00,2.010000000000000000e+02
6.246200000000000000e+04,0.000000000000000000e+00,2.180000000000000000e+02
6.348600000000000000e+04,0.000000000000000000e+00,2.170000000000000000e+02
6.451000000000000000e+04,0.000000000000000000e+00,2.030000000000000000e+02
6.553400000000000000e+04,0.000000000000000000e+00,2.440000000000000000e+02
6.655800000000000000e+04,0.000000000000000000e+00,2.340000000000000000e+02
6.860600000000000000e+04,0.000000000000000000e+00,2.350000000000000000e+02
6.963000000000000000e+04,0.000000000000000000e+00,2.040000000000000000e+02
7.065400000000000000e+04,0.000000000000000000e+00,2.230000000000000000e+02
7.167800000000000000e+04,0.000000000000000000e+00,2.470000000000000000e+02
7.270200000000000000e+04,0.000000000000000000e+00,2.120000000000000000e+02
7.372700000000000000e+04,0.000000000000000000e+00,2.460000000000000000e+02
7.475100000000000000e+04,0.000000000000000000e+00,2.380000000000000000e+02
7.577500000000000000e+04,0.000000000000000000e+00,2.090000000000000000e+02
7.679900000000000000e+04,0.000000000000000000e+00,2.150000000000000000e+02
7.782300000000000000e+04,0.000000000000000000e+00,2.400000000000000000e+02
7.884700000000000000e+04,0.000000000000000000e+00,2.160000000000000000e+02
7.987100000000000000e+04,0.000000000000000000e+00,2.450000000000000000e+02
8.089500000000000000e+04,0.000000000000000000e+00,2.320000000000000000e+02
8.398800000000000000e+04,0.000000000000000000e+00,2.490000000000000000e+02
8.501200000000000000e+04,0.000000000000000000e+00,2.250000000000000000e+02
8.603600000000000000e+04,0.000000000000000000e+00,2.100000000000000000e+02
8.706000000000000000e+04,0.000000000000000000e+00,2.060000000000000000e+02
8.808400000000000000e+04,0.000000000000000000e+00,2.220000000000000000e+02
8.910800000000000000e+04,0.000000000000000000e+00,2.020000000000000000e+02
9.013200000000000000e+04,0.000000000000000000e+00,2.280000000000000000e+02
9.115600000000000000e+04,0.000000000000000000e+00,2.410000000000000000e+02
9.218000000000000000e+04,0.000000000000000000e+00,2.200000000000000000e+02
9.320400000000000000e+04,0.000000000000000000e+00,2.370000000000000000e+02
9.422900000000000000e+04,0.000000000000000000e+00,2.300000000000000000e+02
9.525300000000000000e+04,0.000000000000000000e+00,2.500000000000000000e+02
9.627700000000000000e+04,0.000000000000000000e+00,2.390000000000000000e+02
9.730100000000000000e+04,0.000000000000000000e+00,2.260000000000000000e+02
9.832500000000000000e+04,0.000000000000000000e+00,2.270000000000000000e+02
9.934900000000000000e+04,0.000000000000000000e+00,2.140000000000000000e+02
1.003730000000000000e+05,0.000000000000000000e+00,2.240000000000000000e+02
1.013970000000000000e+05,0.000000000000000000e+00,2.050000000000000000e+02
1.024210000000000000e+05,0.000000000000000000e+00,2.430000000000000000e+02
1.034450000000000000e+05,0.000000000000000000e+00,2.070000000000000000e+02
1.044690000000000000e+05,0.000000000000000000e+00,2.360000000000000000e+02
1.054930000000000000e+05,0.000000000000000000e+00,2.080000000000000000e+02
1.065170000000000000e+05,0.000000000000000000e+00,2.190000000000000000e+02
1.075410000000000000e+05,0.000000000000000000e+00,2.310000000000000000e+02
1.085650000000000000e+05,0.000000000000000000e+00,2.290000000000000000e+02
1.095890000000000000e+05,0.000000000000000000e+00,2.330000000000000000e+02
1.106130000000000000e+05,0.000000000000000000e+00,2.110000000000000000e+02
1.127190000000000000e+05,0.000000000000000000e+00,1.220000000000000000e+02
